ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
250630,200604,5874,371858.0
250640,200604,1542,103401.0
250650,200604,371,24472.0
250660,200604,982,65884.0
250670,200604,1595,112758.0
250680,200604,2201,142972.0
250690,200604,3007,198500.0
250700,200604,2315,151489.0
250710,200604,1882,132917.0
250720,200604,1345,89883.0
250730,200604,1744,120285.0
250740,200604,887,61924.0
250750,200604,28108,1599667.0
250760,200604,1065,72191.0
250770,200604,1710,121905.0
250780,200604,770,49594.0
250790,200604,492,34681.0
250800,200604,1427,98211.0
250810,200604,410,25790.0
250820,200604,936,60652.0
250830,200604,2652,173430.0
250840,200604,434,29405.0
250850,200604,1158,75129.0
250855,200604,473,31591.0
250860,200604,1218,79345.0
250870,200604,508,34436.0
250880,200604,664,43441.0
250890,200604,3333,203705.0
250900,200604,1473,106313.0
250905,200604,783,54103.0
250910,200604,2409,148456.0
250915,200604,774,52077.0
250920,200604,1625,105376.0
250930,200604,600,40510.0
250933,200604,547,39201.0
250937,200604,266,15310.0
250939,200604,750,54435.0
250940,200604,1480,98257.0
250950,200604,610,43498.0
250960,200604,601,40656.0
250970,200604,4166,274963.0
250980,200604,1406,89351.0
250990,200604,1111,76475.0
251000,200604,1130,75102.0
251010,200604,935,63552.0
251020,200604,844,58910.0
251030,200604,501,32171.0
251040,200604,1267,87219.0
251050,200604,406,27448.0
251060,200604,267,16766.0
251065,200604,180,10094.0
251070,200604,337,20864.0
251080,200604,9027,582163.0
251090,200604,1335,88686.0
251100,200604,493,35573.0
251110,200604,960,63354.0
251120,200604,1991,127139.0
251130,200604,1997,132416.0
251140,200604,2570,172209.0
251150,200604,1456,93652.0
251160,200604,882,62222.0
251170,200604,711,50686.0
251180,200604,1420,96377.0
251190,200604,1618,107555.0
251200,200604,1811,124414.0
251203,200604,538,37952.0
251207,200604,467,32020.0
251210,200604,2704,169973.0
251220,200604,469,27386.0
251230,200604,2058,146209.0
251240,200604,1636,106998.0
251250,200604,3355,223270.0
251260,200604,207,14158.0
251270,200604,1276,89074.0
251272,200604,742,50581.0
251274,200604,381,25545.0
251275,200604,577,36178.0
251276,200604,570,35471.0
251278,200604,164,10098.0
251280,200604,1056,74059.0
251290,200604,2544,140565.0
251300,200604,397,29122.0
251310,200604,1554,102828.0
251315,200604,925,57127.0
251320,200604,674,41790.0
251330,200604,657,44158.0
251335,200604,456,31682.0
251340,200604,1614,99243.0
251350,200604,783,54310.0
251360,200604,799,54700.0
251365,200604,362,23465.0
251370,200604,10409,611525.0
251380,200604,543,37327.0
251385,200604,379,24273.0
251390,200604,2556,169982.0
251392,200604,442,28146.0
251394,200604,238,16139.0
251396,200604,361,24677.0
251398,200604,522,33443.0
251400,200604,571,36698.0
251410,200604,678,44143.0
251420,200604,671,45843.0
251430,200604,711,52235.0
251440,200604,626,42695.0
251445,200604,677,47443.0
251450,200604,2109,148390.0
251455,200604,545,36786.0
251460,200604,473,31415.0
251465,200604,160,10150.0
251470,200604,509,31850.0
251480,200604,608,37469.0
251490,200604,1003,62102.0
251500,200604,645,42047.0
251510,200604,1293,85449.0
251520,200604,472,32022.0
251530,200604,3462,226578.0
251540,200604,1088,78457.0
251550,200604,1721,105457.0
251560,200604,488,31406.0
251570,200604,297,21298.0
251580,200604,1083,70517.0
251590,200604,956,67666.0
251593,200604,600,37047.0
251597,200604,865,56830.0
251600,200604,3852,251675.0
251610,200604,1470,98383.0
251615,200604,415,28435.0
251620,200604,6754,429650.0
251630,200604,2373,151148.0
251640,200604,1457,96344.0
251650,200604,1919,128583.0
251660,200604,1684,120840.0
251670,200604,1225,86238.0
251675,200604,286,20206.0
251680,200604,1177,81741.0
251690,200604,1811,122070.0
251700,200604,1160,79735.0
251710,200604,283,16082.0
251720,200604,702,43588.0
251740,200604,196,13514.0
260005,200604,4799,317250.0
260010,200604,3603,225857.0
260020,200604,2181,156049.0
260030,200604,2758,172240.0
260040,200604,2926,184829.0
260050,200604,2285,170238.0
260060,200604,1632,108969.0
260070,200604,3769,220436.0
260080,200604,2888,177519.0
260090,200604,1732,116044.0
260100,200604,1255,82392.0
260105,200604,1521,93049.0
260110,200604,9496,668463.0
260120,200604,5836,358195.0
260130,200604,973,62424.0
260140,200604,4045,246510.0
260150,200604,1114,77745.0
260160,200604,1981,131967.0
260170,200604,9221,578201.0
260180,200604,1647,113189.0
260190,200604,5174,330629.0
260200,200604,4207,288284.0
260210,200604,4686,336039.0
260220,200604,3292,211025.0
260230,200604,3182,204357.0
260240,200604,1234,86098.0
260250,200604,1131,72844.0
260260,200604,2798,178514.0
260270,200604,1419,86508.0
260280,200604,5759,408622.0
260290,200604,16565,1076173.0
260300,200604,3323,221795.0
260310,200604,2247,138701.0
260320,200604,3644,264434.0
260330,200604,1527,105806.0
260340,200604,711,47406.0
260345,200604,10116,652902.0
260350,200604,1650,109866.0
260360,200604,976,51438.0
260370,200604,3758,242250.0
260380,200604,2212,153113.0
260390,200604,2671,186671.0
260392,200604,1353,100132.0
260400,200604,4405,280303.0
260410,200604,24383,1386272.0
260415,200604,1778,126097.0
260420,200604,3211,186490.0
260430,200604,1168,83421.0
260440,200604,1374,86957.0
260450,200604,1846,114841.0
260460,200604,2171,126848.0
260470,200604,2651,178114.0
260480,200604,1124,68864.0
260490,200604,2745,175141.0
260500,200604,3068,201012.0
260510,200604,3550,213551.0
260515,200604,1903,127828.0
260520,200604,3085,184697.0
260530,200604,4563,329509.0
260540,200604,2231,136091.0
260545,200604,23,876.0
260550,200604,1017,69590.0
260560,200604,2504,171231.0
260570,200604,2642,175783.0
260580,200604,1073,71900.0
260590,200604,2636,173224.0
260600,200604,9970,605259.0
260610,200604,3013,200671.0
260620,200604,5537,343830.0
260630,200604,773,52706.0
260640,200604,5783,397748.0
260650,200604,2394,157795.0
260660,200604,3371,231487.0
260670,200604,886,58361.0
260680,200604,7159,452569.0
260690,200604,1701,114020.0
260700,200604,1874,132480.0
260710,200604,560,36379.0
260720,200604,5749,375420.0
260730,200604,2230,157002.0
260740,200604,309,17859.0
260750,200604,4047,280125.0
260760,200604,1475,89051.0
260765,200604,2620,156724.0
260770,200604,2221,147010.0
260775,200604,2069,136956.0
260780,200604,1600,95042.0
260790,200604,31110,1672778.0
260795,200604,1002,64258.0
260800,200604,2263,156866.0
260805,200604,1634,109590.0
260810,200604,3186,211525.0
260820,200604,2255,142897.0
260825,200604,992,64523.0
260830,200604,1616,114017.0
260840,200604,1867,131796.0
260845,200604,1459,82830.0
260850,200604,2213,136476.0
260860,200604,649,46320.0
260870,200604,2446,156658.0
260875,200604,2284,145920.0
260880,200604,3646,243437.0
260890,200604,7091,436621.0
260900,200604,2202,133787.0
260910,200604,1253,80389.0
260915,200604,2005,141951.0
260920,200604,716,47470.0
260930,200604,1728,122129.0
260940,200604,4306,236140.0
260950,200604,1772,100005.0
260960,200604,17064,1129320.0
260970,200604,3002,214966.0
260980,200604,1124,74254.0
260990,200604,7614,499815.0
261000,200604,3798,217802.0
261010,200604,1319,87480.0
261020,200604,3006,200754.0
261030,200604,1417,97314.0
261040,200604,2403,171051.0
261050,200604,3300,219704.0
261060,200604,4384,277707.0
261070,200604,14918,961665.0
261080,200604,1606,113956.0
261090,200604,6850,461348.0
261100,200604,2763,196472.0
261110,200604,18652,1183187.0
261120,200604,1599,109326.0
261130,200604,3185,218840.0
261140,200604,1020,64042.0
261150,200604,2045,133319.0
261153,200604,1165,80674.0
261160,200604,73389,4275346.0
261170,200604,2905,189626.0
261180,200604,4747,279668.0
261190,200604,1384,86832.0
261200,200604,1627,106144.0
261210,200604,491,32915.0
261220,200604,5119,313686.0
261230,200604,1951,128171.0
261240,200604,1759,117568.0
261245,200604,1629,111972.0
261247,200604,1629,109470.0
261250,200604,3806,234850.0
261255,200604,1802,125399.0
261260,200604,3682,245011.0
261270,200604,1287,86317.0
261280,200604,1371,93334.0
261290,200604,726,46453.0
261300,200604,5355,340893.0
261310,200604,3181,199536.0
261320,200604,2838,188183.0
261330,200604,3195,218931.0
261340,200604,1707,103835.0
261350,200604,4112,283893.0
261360,200604,3188,196936.0
261370,200604,8671,502176.0
261380,200604,1004,64560.0
261390,200604,9169,613814.0
261400,200604,2012,146738.0
261410,200604,4319,285321.0
261420,200604,2515,150537.0
261430,200604,1476,98565.0
261440,200604,940,66208.0
261450,200604,6472,399192.0
261460,200604,3459,223911.0
261470,200604,1621,105109.0
261480,200604,2059,139383.0
261485,200604,1964,122422.0
261500,200604,2038,121615.0
261510,200604,1063,72315.0
261520,200604,797,54467.0
261530,200604,5733,354800.0
261540,200604,1231,89826.0
261550,200604,1134,59900.0
261560,200604,2065,134538.0
261570,200604,1946,129401.0
261580,200604,2651,193229.0
261590,200604,1178,74932.0
261600,200604,1886,127250.0
261610,200604,1270,90931.0
261618,200604,1063,70743.0
261620,200604,1968,117948.0
261630,200604,1954,119945.0
261640,200604,13991,942127.0
261650,200604,1299,81801.0
270010,200604,2245,165545.0
270020,200604,2158,137309.0
270030,200604,15598,1008246.0
270040,200604,3296,213366.0
270050,200604,1439,86182.0
270060,200604,393,23322.0
270070,200604,1725,121648.0
270080,200604,722,46740.0
270090,200604,1056,73795.0
270100,200604,1708,113421.0
270110,200604,1180,74422.0
270120,200604,1388,97282.0
270130,200604,2012,125515.0
270135,200604,466,27318.0
270140,200604,3711,217153.0
270150,200604,1187,84538.0
270160,200604,2004,147639.0
270170,200604,1836,109148.0
270180,200604,899,69415.0
270190,200604,644,43985.0
270200,200604,1559,107954.0
270210,200604,2032,138154.0
270220,200604,671,41297.0
270230,200604,4680,301691.0
270235,200604,2682,195422.0
270240,200604,3542,235276.0
270250,200604,1001,71595.0
270255,200604,2371,164150.0
270260,200604,2817,189074.0
270270,200604,443,33064.0
270280,200604,1577,100178.0
270290,200604,4643,315950.0
270300,200604,1367,80731.0
270310,200604,3791,264406.0
270320,200604,3194,203155.0
270330,200604,2338,164235.0
270340,200604,749,52776.0
270350,200604,793,48464.0
270360,200604,827,52286.0
270370,200604,812,56431.0
270375,200604,589,37684.0
270380,200604,2726,178024.0
270390,200604,630,39278.0
270400,200604,2387,161100.0
270410,200604,2488,170307.0
270420,200604,2664,182193.0
270430,200604,43594,2504860.0
270440,200604,2684,180636.0
270450,200604,2609,173718.0
270460,200604,1741,120464.0
270470,200604,4362,282189.0
270480,200604,1642,108953.0
270490,200604,347,23613.0
270500,200604,2855,202743.0
270510,200604,2277,146448.0
270520,200604,1124,75732.0
270530,200604,679,46497.0
270540,200604,952,69755.0
270550,200604,2616,167152.0
270560,200604,1080,75196.0
270570,200604,2754,186429.0
270580,200604,1207,87976.0
270590,200604,497,35041.0
270600,200604,1593,119090.0
270610,200604,1167,82726.0
270620,200604,644,47104.0
270630,200604,6736,441736.0
270640,200604,3459,253774.0
270642,200604,1055,74146.0
270644,200604,613,40462.0
270650,200604,1575,106935.0
270660,200604,1207,79161.0
270670,200604,5584,357272.0
270680,200604,1422,97305.0
270690,200604,3749,220662.0
270700,200604,430,28750.0
270710,200604,1695,118710.0
270720,200604,1656,121562.0
270730,200604,3361,213542.0
270740,200604,1233,81807.0
270750,200604,2155,148823.0
270760,200604,1823,119019.0
270770,200604,6488,374002.0
270780,200604,881,56260.0
270790,200604,425,24968.0
270800,200604,4730,339093.0
270810,200604,1744,105334.0
270820,200604,1043,70521.0
270830,200604,2255,129277.0
270840,200604,3172,250519.0
270850,200604,2812,174199.0
270860,200604,3954,236317.0
270870,200604,851,54959.0
270880,200604,4067,284160.0
270890,200604,757,45891.0
270895,200604,1925,140748.0
270900,200604,462,30964.0
270910,200604,1782,119952.0
270915,200604,4211,265246.0
270920,200604,3610,263775.0
270930,200604,6802,369172.0
270940,200604,3446,231080.0
280010,200604,304,19894.0
280020,200604,2171,144661.0
280030,200604,24979,1394365.0
280040,200604,920,57920.0
280050,200604,1609,105563.0
280060,200604,1696,101761.0
280067,200604,1590,103520.0
280070,200604,691,51882.0
280100,200604,1725,117846.0
280110,200604,393,29850.0
280120,200604,1960,144294.0
280130,200604,3557,248859.0
280140,200604,1898,121732.0
280150,200604,776,48831.0
280160,200604,640,40563.0
280170,200604,1168,82706.0
280190,200604,516,34661.0
280200,200604,349,23810.0
280210,200604,4995,292386.0
280220,200604,616,38816.0
280230,200604,1167,76647.0
280240,200604,1544,109096.0
280250,200604,188,10142.0
280260,200604,617,41355.0
280270,200604,415,29395.0
280280,200604,937,66725.0
280290,200604,5118,289365.0
280300,200604,3469,235222.0
280310,200604,549,33449.0
280320,200604,2691,177074.0
280330,200604,1486,92899.0
280340,200604,1500,100350.0
280350,200604,9308,632830.0
280360,200604,2239,143695.0
280370,200604,698,43631.0
280380,200604,205,14160.0
280390,200604,1409,97267.0
280400,200604,1574,103671.0
280410,200604,1045,65760.0
280420,200604,1462,99125.0
280430,200604,795,52370.0
280440,200604,2006,125860.0
280445,200604,824,53291.0
280450,200604,2843,179956.0
280460,200604,2675,174255.0
280470,200604,758,51056.0
280480,200604,11236,701538.0
280490,200604,1471,101193.0
280500,200604,336,22043.0
280510,200604,694,41627.0
280520,200604,541,30049.0
280530,200604,784,54613.0
280540,200604,3545,265494.0
280550,200604,2791,195716.0
280560,200604,3512,239655.0
280570,200604,2830,190340.0
280580,200604,2242,154139.0
280590,200604,686,43963.0
280600,200604,1595,98465.0
280610,200604,491,32455.0
280620,200604,2053,133668.0
280630,200604,1068,75181.0
280640,200604,691,47174.0
280650,200604,376,23021.0
280660,200604,1195,83004.0
280670,200604,4350,279489.0
280680,200604,1112,81596.0
280690,200604,356,25002.0
280700,200604,494,31875.0
280710,200604,3872,284463.0
280720,200604,760,47189.0
280730,200604,303,20298.0
280740,200604,5359,373120.0
280750,200604,1740,123930.0
280760,200604,2169,152378.0
290010,200604,1150,77806.0
290020,200604,1589,115611.0
290030,200604,1450,112708.0
290035,200604,1817,132569.0
290040,200604,1224,91257.0
290050,200604,1511,103205.0
290060,200604,460,31943.0
290070,200604,9795,633114.0
290080,200604,2061,131680.0
290090,200604,712,47158.0
290100,200604,3715,221940.0
290110,200604,1677,102896.0
290115,200604,1460,97216.0
290120,200604,3737,248079.0
290130,200604,1642,118358.0
290135,200604,2358,151189.0
290140,200604,1013,66594.0
290150,200604,703,47568.0
290160,200604,1552,106717.0
290170,200604,1234,84263.0
290180,200604,1126,75390.0
290190,200604,2168,149098.0
290195,200604,910,63205.0
290200,200604,1669,110921.0
290205,200604,1425,93797.0
290210,200604,5786,413728.0
290220,200604,1235,79401.0
290225,200604,1360,75341.0
290230,200604,1048,74039.0
290240,200604,1031,69471.0
290250,200604,1482,101431.0
290260,200604,2550,171323.0
290265,200604,1602,112064.0
290270,200604,3672,276729.0
290280,200604,2376,148886.0
290290,200604,3830,274726.0
290300,200604,1234,87260.0
290310,200604,548,36069.0
290320,200604,6860,416980.0
290323,200604,1692,119850.0
290327,200604,1326,81535.0
290330,200604,754,46965.0
290340,200604,1247,79401.0
290350,200604,1686,109524.0
290360,200604,1896,137749.0
290370,200604,2275,158020.0
290380,200604,2682,196956.0
290390,200604,5384,377767.0
290395,200604,1299,91652.0
290400,200604,1624,119436.0
290405,200604,1374,93523.0
290410,200604,2543,180513.0
290420,200604,1634,117687.0
290430,200604,1643,109223.0
290440,200604,1393,92881.0
290450,200604,2033,138413.0
290460,200604,6050,393014.0
290470,200604,1620,97478.0
290475,200604,2785,200088.0
290480,200604,1094,64513.0
290485,200604,1889,143214.0
290490,200604,1595,115110.0
290500,200604,2460,158015.0
290510,200604,1639,113070.0
290515,200604,1449,97836.0
290520,200604,5048,326920.0
290530,200604,1699,113101.0
290540,200604,760,41374.0
290550,200604,1312,88632.0
290560,200604,2818,176233.0
290570,200604,12569,773444.0
290580,200604,3280,223307.0
290590,200604,3744,267324.0
290600,200604,7907,546275.0
290610,200604,1123,80191.0
290620,200604,2641,173038.0
290630,200604,2941,182930.0
290640,200604,665,42164.0
290650,200604,4021,270863.0
290660,200604,618,41278.0
290670,200604,2368,169073.0
290680,200604,4920,348546.0
290682,200604,1679,115885.0
290685,200604,1435,89799.0
290687,200604,3245,207821.0
290689,200604,1702,117445.0
290690,200604,2138,129437.0
290700,200604,1069,76473.0
290710,200604,2823,201194.0
290720,200604,6463,409369.0
290730,200604,1849,124775.0
290740,200604,338,20454.0
290750,200604,2538,159630.0
290755,200604,1199,83481.0
290760,200604,2137,143920.0
290770,200604,1133,79897.0
290780,200604,3054,200431.0
290790,200604,1742,118067.0
290800,200604,1506,94852.0
290810,200604,2444,173040.0
290820,200604,2127,114026.0
290830,200604,1845,109018.0
290840,200604,7256,464841.0
290850,200604,2185,126355.0
290860,200604,2212,156737.0
290870,200604,2041,141289.0
290880,200604,536,34996.0
290890,200604,2893,210485.0
290900,200604,878,61883.0
290910,200604,2203,150160.0
290920,200604,1832,113459.0
290930,200604,2882,206743.0
290940,200604,1654,112455.0
290950,200604,683,45020.0
290960,200604,2120,153329.0
290970,200604,1576,108244.0
290980,200604,4496,262794.0
290990,200604,2930,198261.0
291000,200604,1762,123743.0
291005,200604,4277,278850.0
291010,200604,1115,74239.0
291020,200604,497,29628.0
291030,200604,862,56258.0
291040,200604,3265,210098.0
291050,200604,3354,211979.0
291060,200604,2425,172570.0
291070,200604,6605,447464.0
291072,200604,5659,319787.0
291075,200604,2275,160921.0
291077,200604,901,61079.0
291080,200604,33511,2213406.0
291085,200604,2372,160191.0
291090,200604,649,40837.0
291100,200604,1339,72306.0
291110,200604,1714,111400.0
291120,200604,1550,104559.0
291125,200604,380,25618.0
291130,200604,1197,80112.0
291140,200604,2209,150900.0
291150,200604,468,30470.0
291160,200604,1675,114610.0
291165,200604,1195,82157.0
291170,200604,4446,303478.0
291180,200604,2827,177189.0
291185,200604,1711,120248.0
291190,200604,3094,219087.0
291200,200604,1350,93828.0
291210,200604,1623,97968.0
291220,200604,1063,65350.0
291230,200604,1952,125571.0
291240,200604,1830,121204.0
291250,200604,1496,106750.0
291260,200604,627,41457.0
291270,200604,3364,232564.0
291280,200604,486,30254.0
291290,200604,1696,120720.0
291300,200604,1834,122231.0
291310,200604,2320,151990.0
291320,200604,2704,181624.0
291330,200604,526,32303.0
291340,200604,1510,90367.0
291345,200604,1113,75205.0
291350,200604,3354,219636.0
291360,200604,12086,706712.0
291370,200604,4060,281963.0
291380,200604,1499,104204.0
291390,200604,3449,229775.0
291400,200604,7597,512995.0
291410,200604,731,49062.0
291420,200604,1010,69650.0
291430,200604,1433,96961.0
291440,200604,2110,154407.0
291450,200604,3398,244001.0
291460,200604,4039,237589.0
291465,200604,2542,169462.0
291470,200604,6058,404734.0
291480,200604,14682,848835.0
291490,200604,1178,79048.0
291500,200604,2148,156777.0
291510,200604,1632,116048.0
291520,200604,1154,79658.0
291530,200604,474,30218.0
291535,200604,1472,101469.0
291540,200604,782,46880.0
291550,200604,2275,131444.0
291560,200604,5187,338632.0
291570,200604,1038,75664.0
291580,200604,2509,141209.0
291590,200604,806,56267.0
291600,200604,1889,100857.0
291610,200604,1735,108035.0
291620,200604,926,54956.0
291630,200604,1034,60724.0
291640,200604,5436,313699.0
291650,200604,1757,120607.0
291660,200604,1241,77445.0
291670,200604,1109,77881.0
291680,200604,2245,135117.0
291685,200604,1577,108530.0
291690,200604,1728,112694.0
291700,200604,3874,251899.0
291710,200604,2636,155815.0
291720,200604,1928,113314.0
291730,200604,1057,67271.0
291733,200604,946,67067.0
291735,200604,1278,90229.0
291740,200604,1277,82734.0
291750,200604,9777,602497.0
291760,200604,5814,372561.0
291770,200604,3242,225974.0
291780,200604,1772,122515.0
291790,200604,1455,102609.0
291800,200604,16538,1026017.0
291810,200604,3766,254413.0
291820,200604,1616,98235.0
291830,200604,1054,70973.0
291835,200604,2227,144949.0
291840,200604,12943,816536.0
291845,200604,1528,96765.0
291850,200604,1941,132644.0
291855,200604,981,59137.0
291860,200604,658,42004.0
291870,200604,211,13316.0
291875,200604,1340,100446.0
291880,200604,2009,141928.0
291890,200604,362,20763.0
291900,200604,633,39481.0
291905,200604,886,58031.0
291910,200604,758,57090.0
291915,200604,3017,200519.0
291920,200604,8862,603009.0
291930,200604,985,69033.0
291940,200604,1565,97916.0
291950,200604,2917,194441.0
291955,200604,1627,111842.0
291960,200604,1664,111668.0
291970,200604,1761,119681.0
291980,200604,5389,374035.0
291990,200604,967,67197.0
291992,200604,824,53758.0
291995,200604,1036,71037.0
292000,200604,487,25940.0
292010,200604,2219,150520.0
292020,200604,1632,113395.0
292030,200604,1096,73151.0
292040,200604,2147,140454.0
292045,200604,528,38095.0
292050,200604,3548,230861.0
292060,200604,4162,281639.0
292070,200604,915,58910.0
292080,200604,1442,94963.0
292090,200604,1975,131680.0
292100,200604,2247,156612.0
292105,200604,1434,102740.0
292110,200604,2213,133413.0
292120,200604,2980,191765.0
292130,200604,1087,68493.0
292140,200604,1527,99109.0
292145,200604,1544,107109.0
292150,200604,7114,469713.0
292160,200604,1243,81122.0
292170,200604,4373,293553.0
292180,200604,1500,96186.0
292190,200604,947,57481.0
292200,200604,2333,149855.0
292205,200604,1583,111596.0
292210,200604,3174,217983.0
292220,200604,621,39683.0
292225,200604,1058,76259.0
292230,200604,2492,145182.0
292240,200604,1474,99650.0
292250,200604,1170,76232.0
292260,200604,787,54288.0
292265,200604,1126,82426.0
292270,200604,1929,122545.0
292273,200604,685,44344.0
292275,200604,815,52655.0
292280,200604,716,43708.0
292285,200604,1048,70688.0
292290,200604,2836,202950.0
292300,200604,3333,206198.0
292303,200604,1111,78129.0
292305,200604,1496,100532.0
292310,200604,3451,246706.0
292320,200604,708,51474.0
292330,200604,653,48171.0
292335,200604,1979,127922.0
292340,200604,2459,165155.0
292350,200604,656,45897.0
292360,200604,2080,140363.0
292370,200604,3833,279340.0
292380,200604,2759,186428.0
292390,200604,1742,114832.0
292400,200604,9317,567416.0
292405,200604,1941,125204.0
292410,200604,856,61662.0
292420,200604,1227,80021.0
292430,200604,2460,168587.0
292440,200604,3853,251458.0
292450,200604,1324,87713.0
292460,200604,2454,168734.0
292465,200604,1371,95280.0
292467,200604,1274,81377.0
292470,200604,1162,74384.0
292480,200604,1739,110597.0
292490,200604,679,46822.0
292500,200604,2312,144894.0
292510,200604,5734,382228.0
292520,200604,1588,97002.0
292525,200604,2039,142344.0
292530,200604,8743,569160.0
292540,200604,1165,62931.0
292550,200604,2576,175539.0
292560,200604,1640,100500.0
292570,200604,1673,109307.0
292575,200604,1563,99140.0
292580,200604,3240,214877.0
292590,200604,3835,275435.0
292593,200604,1246,85745.0
292595,200604,2695,194320.0
292600,200604,3455,235867.0
292610,200604,1529,97502.0
292620,200604,2432,167903.0
292630,200604,4104,265455.0
292640,200604,4079,286469.0
292650,200604,1762,112869.0
292660,200604,5721,401545.0
292665,200604,1601,104980.0
292670,200604,1424,94380.0
292680,200604,2038,137202.0
292690,200604,1396,88521.0
292700,200604,3107,224171.0
292710,200604,484,31741.0
292720,200604,4149,280620.0
292730,200604,769,52822.0
292740,200604,98101,5779205.0
292750,200604,1324,91258.0
292760,200604,1573,107344.0
292770,200604,2021,114754.0
292780,200604,601,37281.0
292790,200604,1329,87358.0
292800,200604,3499,221111.0
292805,200604,1690,114472.0
292810,200604,3810,263038.0
292820,200604,2829,191927.0
292830,200604,1161,84399.0
292840,200604,2304,167650.0
292850,200604,1271,84258.0
292860,200604,6224,381905.0
292870,200604,7092,414396.0
292880,200604,4068,286746.0
292890,200604,1976,133925.0
292895,200604,876,47269.0
292900,200604,1306,82946.0
292905,200604,570,39214.0
292910,200604,2219,138484.0
292920,200604,2194,137241.0
292925,200604,1922,130304.0
292930,200604,2713,187537.0
292935,200604,620,38528.0
292937,200604,1412,95810.0
292940,200604,893,65035.0
292950,200604,3289,208857.0
292960,200604,1689,108486.0
292970,200604,1661,122905.0
292975,200604,1145,68716.0
292980,200604,1877,115141.0
292990,200604,4724,321363.0
293000,200604,1023,67414.0
293010,200604,7662,491053.0
293015,200604,1701,114656.0
293020,200604,3269,215889.0
293030,200604,2391,168350.0
293040,200604,2257,161083.0
293050,200604,6397,433535.0
293060,200604,1705,106973.0
293070,200604,6009,382824.0
293075,200604,1518,107737.0
293076,200604,1876,127961.0
293077,200604,2024,140162.0
293080,200604,1881,138274.0
293090,200604,1574,107317.0
293100,200604,2019,129560.0
293105,200604,1985,143385.0
293110,200604,621,42436.0
293120,200604,1436,101027.0
293130,200604,1899,118015.0
293135,200604,9931,590645.0
293140,200604,1172,72345.0
293150,200604,2377,160166.0
293160,200604,1638,118896.0
293170,200604,1389,85920.0
293180,200604,1682,110027.0
293190,200604,5565,383376.0
293200,200604,3389,231801.0
293210,200604,2137,141719.0
293220,200604,2476,146283.0
293230,200604,928,65742.0
293240,200604,1502,101855.0
293245,200604,1760,125309.0
293250,200604,2467,159823.0
293260,200604,1663,111624.0
293270,200604,2205,149342.0
293280,200604,2369,163012.0
293290,200604,6070,384281.0
293300,200604,2123,127635.0
293305,200604,1953,123292.0
293310,200604,924,58308.0
293315,200604,1722,109959.0
293317,200604,1267,84396.0
293320,200604,2190,146222.0
293325,200604,682,43834.0
293330,200604,17993,1150515.0
293340,200604,1111,78016.0
293345,200604,1563,103688.0
293350,200604,2174,154386.0
293360,200604,5235,356057.0
310010,200604,556,27536.0
310020,200604,1603,66510.0
310030,200604,1055,68102.0
310040,200604,411,23881.0
310050,200604,1319,88863.0
310060,200604,1672,115921.0
310070,200604,95,4583.0
310080,200604,275,12569.0
310090,200604,1715,116926.0
310100,200604,1231,82877.0
310110,200604,2302,112208.0
310120,200604,320,18807.0
310130,200604,247,11932.0
310140,200604,118,5953.0
310150,200604,1817,111586.0
310160,200604,2059,127341.0
310163,200604,439,26434.0
310170,200604,3560,234823.0
310180,200604,569,33292.0
310190,200604,795,38229.0
310200,200604,676,34742.0
310205,200604,254,13686.0
310210,200604,1375,92132.0
310220,200604,569,36891.0
310230,200604,1210,66887.0
310240,200604,468,33594.0
310250,200604,401,23970.0
310260,200604,870,39817.0
310270,200604,986,67441.0
310280,200604,1074,57040.0
310285,200604,616,41083.0
310290,200604,819,40523.0
310300,200604,954,58953.0
310310,200604,140,6088.0
310320,200604,115,5944.0
310330,200604,218,13232.0
310340,200604,3160,221516.0
310350,200604,4634,218469.0
310360,200604,242,14506.0
310370,200604,699,47297.0
310375,200604,241,12326.0
310380,200604,114,5128.0
310390,200604,175,7360.0
310400,200604,3350,156289.0
310410,200604,322,14442.0
310420,200604,1133,48185.0
310430,200604,586,30852.0
310440,200604,250,11317.0
310445,200604,400,30247.0
310450,200604,1250,72558.0
310460,200604,368,21043.0
310470,200604,1415,87813.0
310480,200604,468,25869.0
310490,200604,1224,56374.0
310500,200604,712,41057.0
310510,200604,1180,51302.0
310520,200604,608,39425.0
310530,200604,194,10991.0
310540,200604,1450,73479.0
310550,200604,569,37706.0
310560,200604,4228,238597.0
310570,200604,427,22432.0
310590,200604,1309,76727.0
310600,200604,634,37731.0
310610,200604,309,18861.0
310620,200604,68575,4050651.0
310630,200604,1448,90553.0
310640,200604,578,28987.0
310650,200604,1135,78016.0
310660,200604,535,33081.0
310665,200604,469,30214.0
310670,200604,16905,991310.0
310680,200604,362,21811.0
310690,200604,592,34417.0
310700,200604,234,12286.0
310710,200604,1740,106761.0
310720,200604,364,19361.0
310730,200604,3246,201363.0
310740,200604,1451,70706.0
310750,200604,613,36032.0
310760,200604,245,10444.0
310770,200604,387,20449.0
310780,200604,1429,94017.0
310790,200604,385,23679.0
310800,200604,1269,73984.0
310810,200604,598,31078.0
310820,200604,589,33265.0
310825,200604,959,71624.0
310830,200604,486,25905.0
310840,200604,707,32153.0
310850,200604,752,53533.0
310855,200604,907,55895.0
310860,200604,2539,182675.0
310870,200604,461,29867.0
310880,200604,467,27579.0
310890,200604,1009,53899.0
